source_path,relative_path,file_name,extension,dataset_group,class_label,specimen,sample_id,marker,dilution,magnification,image_index,replicate_or_position,parse_confidence,parsed_pattern,recommended_split_group,recommended_train_path,size_mb,modified_time,notes
E:\data\sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-10（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-10（20倍）.tif,肿瘤SK类皮下MFAP4序号4-10（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__MFAP4__序号4__20x,肿瘤SK类皮下,序号4,MFAP4,,20x,10,10,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__MFAP4__序号4__20x\肿瘤SK类皮下MFAP4序号4-10（20倍）.tif,39.25,2026-03-24T13:21:02.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-11（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-11（20倍）.tif,肿瘤SK类皮下MFAP4序号4-11（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__MFAP4__序号4__20x,肿瘤SK类皮下,序号4,MFAP4,,20x,11,11,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__MFAP4__序号4__20x\肿瘤SK类皮下MFAP4序号4-11（20倍）.tif,38.34,2026-03-24T13:21:12.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-12（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-12（20倍）.tif,肿瘤SK类皮下MFAP4序号4-12（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__MFAP4__序号4__20x,肿瘤SK类皮下,序号4,MFAP4,,20x,12,12,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__MFAP4__序号4__20x\肿瘤SK类皮下MFAP4序号4-12（20倍）.tif,38.55,2026-03-24T13:21:28.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-13（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-13（20倍）.tif,肿瘤SK类皮下MFAP4序号4-13（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__MFAP4__序号4__20x,肿瘤SK类皮下,序号4,MFAP4,,20x,13,13,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__MFAP4__序号4__20x\肿瘤SK类皮下MFAP4序号4-13（20倍）.tif,38.69,2026-03-24T13:21:38.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-14（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-14（20倍）.tif,肿瘤SK类皮下MFAP4序号4-14（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__MFAP4__序号4__20x,肿瘤SK类皮下,序号4,MFAP4,,20x,14,14,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__MFAP4__序号4__20x\肿瘤SK类皮下MFAP4序号4-14（20倍）.tif,38.48,2026-03-24T13:21:56.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-15（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-15（20倍）.tif,肿瘤SK类皮下MFAP4序号4-15（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__MFAP4__序号4__20x,肿瘤SK类皮下,序号4,MFAP4,,20x,15,15,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__MFAP4__序号4__20x\肿瘤SK类皮下MFAP4序号4-15（20倍）.tif,39.21,2026-03-24T13:22:10.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-16（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-16（20倍）.tif,肿瘤SK类皮下MFAP4序号4-16（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__MFAP4__序号4__20x,肿瘤SK类皮下,序号4,MFAP4,,20x,16,16,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__MFAP4__序号4__20x\肿瘤SK类皮下MFAP4序号4-16（20倍）.tif,38.91,2026-03-24T13:22:22.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-17（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-17（20倍）.tif,肿瘤SK类皮下MFAP4序号4-17（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__MFAP4__序号4__20x,肿瘤SK类皮下,序号4,MFAP4,,20x,17,17,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__MFAP4__序号4__20x\肿瘤SK类皮下MFAP4序号4-17（20倍）.tif,37.84,2026-03-24T13:22:34.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-18（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-18（20倍）.tif,肿瘤SK类皮下MFAP4序号4-18（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__MFAP4__序号4__20x,肿瘤SK类皮下,序号4,MFAP4,,20x,18,18,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__MFAP4__序号4__20x\肿瘤SK类皮下MFAP4序号4-18（20倍）.tif,38.48,2026-03-24T13:22:48.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-19（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-19（20倍）.tif,肿瘤SK类皮下MFAP4序号4-19（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__MFAP4__序号4__20x,肿瘤SK类皮下,序号4,MFAP4,,20x,19,19,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__MFAP4__序号4__20x\肿瘤SK类皮下MFAP4序号4-19（20倍）.tif,39.93,2026-03-24T13:23:00.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-2（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-2（20倍）.tif,肿瘤SK类皮下MFAP4序号4-2（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__MFAP4__序号4__20x,肿瘤SK类皮下,序号4,MFAP4,,20x,2,2,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__MFAP4__序号4__20x\肿瘤SK类皮下MFAP4序号4-2（20倍）.tif,38.6,2026-03-24T13:18:58.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-20（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-20（20倍）.tif,肿瘤SK类皮下MFAP4序号4-20（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__MFAP4__序号4__20x,肿瘤SK类皮下,序号4,MFAP4,,20x,20,20,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__MFAP4__序号4__20x\肿瘤SK类皮下MFAP4序号4-20（20倍）.tif,39.16,2026-03-24T13:23:12.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-3（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-3（20倍）.tif,肿瘤SK类皮下MFAP4序号4-3（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__MFAP4__序号4__20x,肿瘤SK类皮下,序号4,MFAP4,,20x,3,3,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__MFAP4__序号4__20x\肿瘤SK类皮下MFAP4序号4-3（20倍）.tif,38.79,2026-03-24T13:19:08.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-4（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-4（20倍）.tif,肿瘤SK类皮下MFAP4序号4-4（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__MFAP4__序号4__20x,肿瘤SK类皮下,序号4,MFAP4,,20x,4,4,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__MFAP4__序号4__20x\肿瘤SK类皮下MFAP4序号4-4（20倍）.tif,38.85,2026-03-24T13:19:20.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-5（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-5（20倍）.tif,肿瘤SK类皮下MFAP4序号4-5（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__MFAP4__序号4__20x,肿瘤SK类皮下,序号4,MFAP4,,20x,5,5,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__MFAP4__序号4__20x\肿瘤SK类皮下MFAP4序号4-5（20倍）.tif,38.79,2026-03-24T13:19:32.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-6（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-6（20倍）.tif,肿瘤SK类皮下MFAP4序号4-6（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__MFAP4__序号4__20x,肿瘤SK类皮下,序号4,MFAP4,,20x,6,6,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__MFAP4__序号4__20x\肿瘤SK类皮下MFAP4序号4-6（20倍）.tif,38.98,2026-03-24T13:19:40.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-7（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-7（20倍）.tif,肿瘤SK类皮下MFAP4序号4-7（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__MFAP4__序号4__20x,肿瘤SK类皮下,序号4,MFAP4,,20x,7,7,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__MFAP4__序号4__20x\肿瘤SK类皮下MFAP4序号4-7（20倍）.tif,38.96,2026-03-24T13:19:50.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-8（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-8（20倍）.tif,肿瘤SK类皮下MFAP4序号4-8（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__MFAP4__序号4__20x,肿瘤SK类皮下,序号4,MFAP4,,20x,8,8,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__MFAP4__序号4__20x\肿瘤SK类皮下MFAP4序号4-8（20倍）.tif,37.7,2026-03-24T13:20:00.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-9（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下MFAP4序号4-9（20倍）.tif,肿瘤SK类皮下MFAP4序号4-9（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__MFAP4__序号4__20x,肿瘤SK类皮下,序号4,MFAP4,,20x,9,9,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__MFAP4__序号4__20x\肿瘤SK类皮下MFAP4序号4-9（20倍）.tif,39.03,2026-03-24T13:20:16.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下TCR RFP序号5-1（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下TCR RFP序号5-1（20倍）.tif,肿瘤SK类皮下TCR RFP序号5-1（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号5__20x,肿瘤SK类皮下,序号5,TCR_RFP,,20x,1,1,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号5__20x\肿瘤SK类皮下TCR RFP序号5-1（20倍）.tif,36.48,2026-03-24T01:23:46.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下TCR RFP序号5-10（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下TCR RFP序号5-10（20倍）.tif,肿瘤SK类皮下TCR RFP序号5-10（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号5__20x,肿瘤SK类皮下,序号5,TCR_RFP,,20x,10,10,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号5__20x\肿瘤SK类皮下TCR RFP序号5-10（20倍）.tif,39.75,2026-03-24T01:27:36.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下TCR RFP序号5-11（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下TCR RFP序号5-11（20倍）.tif,肿瘤SK类皮下TCR RFP序号5-11（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号5__20x,肿瘤SK类皮下,序号5,TCR_RFP,,20x,11,11,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号5__20x\肿瘤SK类皮下TCR RFP序号5-11（20倍）.tif,37.4,2026-03-24T01:27:58.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下TCR RFP序号5-12（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下TCR RFP序号5-12（20倍）.tif,肿瘤SK类皮下TCR RFP序号5-12（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号5__20x,肿瘤SK类皮下,序号5,TCR_RFP,,20x,12,12,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号5__20x\肿瘤SK类皮下TCR RFP序号5-12（20倍）.tif,38.64,2026-03-24T01:28:22.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下TCR RFP序号5-13（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下TCR RFP序号5-13（20倍）.tif,肿瘤SK类皮下TCR RFP序号5-13（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号5__20x,肿瘤SK类皮下,序号5,TCR_RFP,,20x,13,13,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号5__20x\肿瘤SK类皮下TCR RFP序号5-13（20倍）.tif,39.74,2026-03-24T01:28:46.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下TCR RFP序号5-14（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下TCR RFP序号5-14（20倍）.tif,肿瘤SK类皮下TCR RFP序号5-14（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号5__20x,肿瘤SK类皮下,序号5,TCR_RFP,,20x,14,14,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号5__20x\肿瘤SK类皮下TCR RFP序号5-14（20倍）.tif,38.83,2026-03-24T01:29:14.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下TCR RFP序号5-15（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下TCR RFP序号5-15（20倍）.tif,肿瘤SK类皮下TCR RFP序号5-15（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号5__20x,肿瘤SK类皮下,序号5,TCR_RFP,,20x,15,15,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号5__20x\肿瘤SK类皮下TCR RFP序号5-15（20倍）.tif,37.99,2026-03-24T01:29:36.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下TCR RFP序号5-2（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下TCR RFP序号5-2（20倍）.tif,肿瘤SK类皮下TCR RFP序号5-2（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号5__20x,肿瘤SK类皮下,序号5,TCR_RFP,,20x,2,2,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号5__20x\肿瘤SK类皮下TCR RFP序号5-2（20倍）.tif,40.21,2026-03-24T01:24:18.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下TCR RFP序号5-3（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下TCR RFP序号5-3（20倍）.tif,肿瘤SK类皮下TCR RFP序号5-3（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号5__20x,肿瘤SK类皮下,序号5,TCR_RFP,,20x,3,3,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号5__20x\肿瘤SK类皮下TCR RFP序号5-3（20倍）.tif,38.09,2026-03-24T01:24:40.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下TCR RFP序号5-4（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下TCR RFP序号5-4（20倍）.tif,肿瘤SK类皮下TCR RFP序号5-4（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号5__20x,肿瘤SK类皮下,序号5,TCR_RFP,,20x,4,4,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号5__20x\肿瘤SK类皮下TCR RFP序号5-4（20倍）.tif,38.68,2026-03-24T01:25:02.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下TCR RFP序号5-5（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下TCR RFP序号5-5（20倍）.tif,肿瘤SK类皮下TCR RFP序号5-5（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号5__20x,肿瘤SK类皮下,序号5,TCR_RFP,,20x,5,5,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号5__20x\肿瘤SK类皮下TCR RFP序号5-5（20倍）.tif,37.21,2026-03-24T01:25:22.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下TCR RFP序号5-6（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下TCR RFP序号5-6（20倍）.tif,肿瘤SK类皮下TCR RFP序号5-6（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号5__20x,肿瘤SK类皮下,序号5,TCR_RFP,,20x,6,6,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号5__20x\肿瘤SK类皮下TCR RFP序号5-6（20倍）.tif,37.9,2026-03-24T01:25:50.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下TCR RFP序号5-7（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下TCR RFP序号5-7（20倍）.tif,肿瘤SK类皮下TCR RFP序号5-7（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号5__20x,肿瘤SK类皮下,序号5,TCR_RFP,,20x,7,7,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号5__20x\肿瘤SK类皮下TCR RFP序号5-7（20倍）.tif,39.69,2026-03-24T01:26:10.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下TCR RFP序号5-8（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下TCR RFP序号5-8（20倍）.tif,肿瘤SK类皮下TCR RFP序号5-8（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号5__20x,肿瘤SK类皮下,序号5,TCR_RFP,,20x,8,8,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号5__20x\肿瘤SK类皮下TCR RFP序号5-8（20倍）.tif,39.71,2026-03-24T01:26:38.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下TCR RFP序号5-9（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下TCR RFP序号5-9（20倍）.tif,肿瘤SK类皮下TCR RFP序号5-9（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号5__20x,肿瘤SK类皮下,序号5,TCR_RFP,,20x,9,9,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号5__20x\肿瘤SK类皮下TCR RFP序号5-9（20倍）.tif,38.63,2026-03-24T01:27:04.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下TCRRFP序号5-1（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下TCRRFP序号5-1（20倍）.tif,肿瘤SK类皮下TCRRFP序号5-1（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号5__20x,肿瘤SK类皮下,序号5,TCR_RFP,,20x,1,1,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号5__20x\肿瘤SK类皮下TCRRFP序号5-1（20倍）.tif,33.71,2026-03-24T13:11:52.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下TCRRFP序号5-10（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下TCRRFP序号5-10（20倍）.tif,肿瘤SK类皮下TCRRFP序号5-10（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号5__20x,肿瘤SK类皮下,序号5,TCR_RFP,,20x,10,10,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号5__20x\肿瘤SK类皮下TCRRFP序号5-10（20倍）.tif,37.04,2026-03-24T13:14:08.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下TCRRFP序号5-11（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下TCRRFP序号5-11（20倍）.tif,肿瘤SK类皮下TCRRFP序号5-11（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号5__20x,肿瘤SK类皮下,序号5,TCR_RFP,,20x,11,11,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号5__20x\肿瘤SK类皮下TCRRFP序号5-11（20倍）.tif,34.72,2026-03-24T13:14:28.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下TCRRFP序号5-12（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下TCRRFP序号5-12（20倍）.tif,肿瘤SK类皮下TCRRFP序号5-12（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号5__20x,肿瘤SK类皮下,序号5,TCR_RFP,,20x,12,12,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号5__20x\肿瘤SK类皮下TCRRFP序号5-12（20倍）.tif,33.52,2026-03-24T13:14:38.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下TCRRFP序号5-13（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下TCRRFP序号5-13（20倍）.tif,肿瘤SK类皮下TCRRFP序号5-13（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号5__20x,肿瘤SK类皮下,序号5,TCR_RFP,,20x,13,13,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号5__20x\肿瘤SK类皮下TCRRFP序号5-13（20倍）.tif,37.36,2026-03-24T13:14:52.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下TCRRFP序号5-14（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下TCRRFP序号5-14（20倍）.tif,肿瘤SK类皮下TCRRFP序号5-14（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号5__20x,肿瘤SK类皮下,序号5,TCR_RFP,,20x,14,14,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号5__20x\肿瘤SK类皮下TCRRFP序号5-14（20倍）.tif,37.36,2026-03-24T13:15:04.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下TCRRFP序号5-15（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下TCRRFP序号5-15（20倍）.tif,肿瘤SK类皮下TCRRFP序号5-15（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号5__20x,肿瘤SK类皮下,序号5,TCR_RFP,,20x,15,15,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号5__20x\肿瘤SK类皮下TCRRFP序号5-15（20倍）.tif,35.3,2026-03-24T13:15:14.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下TCRRFP序号5-16（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下TCRRFP序号5-16（20倍）.tif,肿瘤SK类皮下TCRRFP序号5-16（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号5__20x,肿瘤SK类皮下,序号5,TCR_RFP,,20x,16,16,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号5__20x\肿瘤SK类皮下TCRRFP序号5-16（20倍）.tif,35,2026-03-24T13:15:30.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下TCRRFP序号5-17（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下TCRRFP序号5-17（20倍）.tif,肿瘤SK类皮下TCRRFP序号5-17（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号5__20x,肿瘤SK类皮下,序号5,TCR_RFP,,20x,17,17,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号5__20x\肿瘤SK类皮下TCRRFP序号5-17（20倍）.tif,36.91,2026-03-24T13:15:44.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下TCRRFP序号5-18（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下TCRRFP序号5-18（20倍）.tif,肿瘤SK类皮下TCRRFP序号5-18（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号5__20x,肿瘤SK类皮下,序号5,TCR_RFP,,20x,18,18,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号5__20x\肿瘤SK类皮下TCRRFP序号5-18（20倍）.tif,37.77,2026-03-24T13:15:54.000Z,
E:\data\sy2part123\sy1\肿瘤SK类皮下TCRRFP序号5-19（20倍）.tif,sy2part123\sy1\肿瘤SK类皮下TCRRFP序号5-19（20倍）.tif,肿瘤SK类皮下TCRRFP序号5-19（20倍）.tif,.tif,sy2part123,肿瘤SK类皮下__TCR_RFP__序号5__20x,肿瘤SK类皮下,序号5,TCR_RFP,,20x,19,19,high,sy2_specimen_marker_sequence_dash_index_magnification,肿瘤SK类皮下,dataset_by_class\肿瘤SK类皮下__TCR_RFP__序号5__20x\肿瘤SK类皮下TCRRFP序号5-19（20倍）.tif,36.99,2026-03-24T13:16:08.000Z,
